"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"845","ENSAMXG00000031976",246.598752842987,-1.52986762433914,0.485491496677549,-3.15117285227189,0.00162616221535698,0.0136394355813067,"exosc9"
"846","ENSAMXG00000031993",174.973925986323,-1.19084634518443,0.223855472275498,-5.31971067349588,1.03932400479356e-07,3.66274373538067e-06,"spata6"
"847","ENSAMXG00000032001",878.575120325355,-0.663304823649619,0.110913220084045,-5.9803946107326,2.22597706480191e-09,1.13497766753958e-07,"pou4f2"
"848","ENSAMXG00000032153",128.382734257365,-0.605791478792388,0.193618072933556,-3.12879613774628,0.00175524040293572,0.0145116598123443,"calml4b"
"849","ENSAMXG00000032155",7158.6004167145,-0.381785033636846,0.0580712064855978,-6.57442916622599,4.88401733638738e-11,3.57770265580342e-09,"rpl3"
"850","ENSAMXG00000032156",59.4447052023465,-0.763320626794933,0.272548421349447,-2.80067895097527,0.00509952246476361,0.0331953780932905,"acvr2bb"
"851","ENSAMXG00000032161",10.5207788785635,-4.63770752357469,1.16027534826797,-3.99707494475148,6.41300022418519e-05,0.00097620761125868,"asip1"
"852","ENSAMXG00000032216",310.077427038119,-0.441570478225848,0.126061103188223,-3.50282892230871,0.000460345024716391,0.00496290989049965,"nrg1"
"853","ENSAMXG00000032275",1586.95314885062,-0.650847229938795,0.15152603995126,-4.29528304275718,1.74470591801028e-05,0.00032591805985103,"ptmab"
"854","ENSAMXG00000032306",67.0943906066564,-1.88119621536717,0.32715907506613,-5.75009638655725,8.91925856610141e-09,4.01127513260995e-07,"si:dkey-103j14.5"
"856","ENSAMXG00000032334",768.214919632609,-1.36828715720341,0.123005020861812,-11.1238317559459,9.60559457506788e-29,4.60382425705039e-26,"cart2"
"859","ENSAMXG00000032440",1691.19151055642,-0.448654464209177,0.130532898198759,-3.43709877280149,0.000587981141641616,0.00600693279600372,"pfkfb2b"
"861","ENSAMXG00000032495",1777.37514014382,-0.467032462635644,0.0721964990328079,-6.46890734166228,9.871410050501e-11,6.98704234587149e-09,"eif1axb"
"862","ENSAMXG00000032515",848.096646726469,-0.31620666966905,0.0946879517108706,-3.3394604483006,0.000839413032588985,0.00798704119210449,"si:ch211-212g7.6"
"863","ENSAMXG00000032522",729.329748974867,-0.313035168505881,0.107887927854282,-2.90148466776263,0.00371398953703181,0.0262656722106698,"sdc2"
"864","ENSAMXG00000032537",127.321583661202,-1.91240753655656,0.354256413240196,-5.39837096826217,6.72487064422714e-08,2.47389704072172e-06,"igfbp7"
"865","ENSAMXG00000032542",422.455432707053,-0.429204659035749,0.146515658678569,-2.92941152438424,0.00339604477957285,0.0245660419048446,"ddx61"
"866","ENSAMXG00000032569",266.311825047057,-0.542719542033025,0.175976637692205,-3.08404313862547,0.00204207982780421,0.0163651294577883,"en2b"
"867","ENSAMXG00000032570",364.770448507578,-0.360794363655941,0.117972095298672,-3.05830258200052,0.00222594691661369,0.017555364140195,"fkbp1b"
"869","ENSAMXG00000032605",7.55568340959585,-5.05844719881588,1.35652473453775,-3.72897527780029,0.000192260011109185,0.00242608263379196,"STAC3"
"871","ENSAMXG00000032627",6.6180737552678,-3.90014549537346,1.24330288106298,-3.13692307383617,0.00170730916134081,0.014189705361317,"si:rp71-1f1.4"
"872","ENSAMXG00000032633",810.527171165681,-0.420919875569909,0.102166282011268,-4.11994904075578,3.78956202963976e-05,0.000629404980665416,"ndufa8"
"873","ENSAMXG00000032634",19.6244568874653,-3.60133865546647,0.792495090126548,-4.54430405984143,5.5117049538368e-06,0.000117883983659667,"opn8b"
"874","ENSAMXG00000032658",385.68756873322,-0.403524804177267,0.151303121741929,-2.66699589229587,0.00765326072689417,0.0453651762168374,"si:ch211-261d7.3"
"877","ENSAMXG00000032700",233.107013559174,-1.498016492082,0.336057244710596,-4.45762296650397,8.28734989644793e-06,0.000167493401772339,"frg1"
"878","ENSAMXG00000032739",41.3482129795463,-1.4079364153607,0.352771520542559,-3.99107165225614,6.57754025298449e-05,0.000997633252656553,"ACYP2"
"879","ENSAMXG00000032749",266.271158175591,-0.701089499803563,0.147311271947648,-4.75923865522469,1.94324558444048e-06,4.71068564725276e-05,"si:ch73-21k16.1"
"881","ENSAMXG00000032761",76.6086183299822,-1.12596878259943,0.27837238094507,-4.04482937127881,5.23612459295545e-05,0.00082708088556335,"im:6904045"
"882","ENSAMXG00000032767",1539.89975595319,-0.326715700230766,0.0843811854351115,-3.87190223206816,0.000107989269803569,0.00150834304825551,"mpc2"
"883","ENSAMXG00000032775",58.6423180658746,-0.844404775324221,0.317735584437898,-2.6575706867018,0.00787060831261543,0.0462611963714519,"arl8bb"
"884","ENSAMXG00000032786",441.522705000066,-0.400306573268564,0.1329126617994,-3.01180164364424,0.00259702236201499,0.0197573923459417,"en1b"
"885","ENSAMXG00000032796",910.088959273412,-0.281830145945349,0.0983180510028866,-2.86651477598019,0.00415018784972132,0.0285208525928206,"msi2a"
"886","ENSAMXG00000032800",405.079451975123,-0.457853640020799,0.143640056045941,-3.1875066929406,0.0014350513671174,0.0123261580560135,"fgf13b"
"887","ENSAMXG00000032857",349.146866878004,-0.578118963264137,0.181135150980572,-3.19164425090602,0.00141465451920936,0.0121634185339503,"hhip"
"888","ENSAMXG00000032895",177.610839013726,-0.787577683807442,0.173285018073714,-4.5449842840563,5.49393531261223e-06,0.000117702126269566,"ajap1"
"889","ENSAMXG00000032899",1029.230117633,-0.251894512102505,0.094972315414692,-2.65229410278796,0.00799468711108953,0.0467611144660135,"ndufv2"
"890","ENSAMXG00000032913",632.149723252728,-0.369102002871089,0.133551598828289,-2.76374080212738,0.00571429113266254,0.0361044194916814,"dolpp1"
"891","ENSAMXG00000032917",90.6021877201873,-0.603268194093826,0.227157717750618,-2.65572396160502,0.00791383642949039,0.0464339300820921,"tmem117"
"892","ENSAMXG00000032932",25.1920604818289,-6.80295217119757,2.32324139117058,-2.92821580962358,0.003409133276698,0.0246394703647604,"grk1a"
"893","ENSAMXG00000032936",557.947188158377,-0.880957554683025,0.22232210017579,-3.96252803471383,7.41602956055838e-05,0.00109703611885685,"crip2"
"894","ENSAMXG00000032941",423.921681861959,-0.45014152792112,0.168894943262329,-2.66521613510925,0.00769388562113438,0.0454453983431441,"utp3"
"895","ENSAMXG00000032957",132.495780418473,-0.652984219567838,0.196287392467023,-3.32667427775598,0.000878890415612399,0.00826886523942681,"eapp"
"896","ENSAMXG00000032973",44.3574700231549,-3.63791634705157,0.710484155649809,-5.12033423704479,3.04994605278679e-07,9.58105712275252e-06,"FFAR4"
"897","ENSAMXG00000032979",749.043177900395,-0.236259632399731,0.0858107753951441,-2.75326299420784,0.00590044755252995,0.0369880447285837,"vps28"
"899","ENSAMXG00000032995",77.32525159979,-0.682856474842098,0.246349360878082,-2.77190276608854,0.0055729680660311,0.0354384152038179,"aqp12"
"901","ENSAMXG00000033056",417.387994092635,-0.466172693415802,0.126377976415598,-3.68871781806964,0.000225387023059901,0.00274572789530127,"pfdn5"
"902","ENSAMXG00000033076",1134.42788034396,-0.811442784771142,0.131558749115065,-6.16791198023196,6.91976425127993e-10,4.00272570052486e-08,"CLNS1A"
"905","ENSAMXG00000033145",922.134802341082,-0.474798704690675,0.180542398153061,-2.6298460059678,0.00854235534977327,0.0491419790783425,"cbarpb"
"906","ENSAMXG00000033152",81.0159791053936,-0.81198966286362,0.247940255655634,-3.27494081473965,0.00105684112514301,0.00960894844134093,"sp5l"
"907","ENSAMXG00000033158",140.004605460811,-0.897832102655739,0.217584829513545,-4.12635432655405,3.68559278645256e-05,0.000618258189927417,"znf281a"
"909","ENSAMXG00000033185",35.0652394411814,-1.20329665994685,0.368198708905562,-3.26806322467436,0.00108286172759083,0.00979245578454784,"klhl40a"
"912","ENSAMXG00000033198",5561.90910246931,-0.265106984062629,0.10027763660057,-2.64372987886236,0.00819980647346353,0.0477113262547176,"tppp2"
"913","ENSAMXG00000033209",457.053297304706,-0.577511347830184,0.168529839581744,-3.42676020616555,0.000610828217838874,0.00618385235621431,"cuedc1a"
"914","ENSAMXG00000033229",64.3850630274918,-0.698272342261984,0.259210124615517,-2.6938467133478,0.00706326404060535,0.0427285446379931,"fbxo30b"
"915","ENSAMXG00000033287",6797.37904721889,-0.196260323821977,0.0699181914539243,-2.80699943377842,0.00500053295948667,0.0327165200652638,"calm3b"
"916","ENSAMXG00000033316",860.828374801907,-0.348513680900178,0.114339351089889,-3.04806418418616,0.00230320727779326,0.0180519630021153,"kmt5b"
"917","ENSAMXG00000033323",1740.66457786337,-1.27767105214002,0.188555909633766,-6.77608596103754,1.23475230319137e-11,1.05780705236848e-09,"camkvl"
"919","ENSAMXG00000033347",1252.04425096912,-0.329408832665457,0.087585974672953,-3.76097695887353,0.000169251021510347,0.00219242153346415,"u2af2a"
"920","ENSAMXG00000033365",1320.13522892588,-0.68226491514287,0.193095620842175,-3.53330081835731,0.000410405207508987,0.00451116818670451,"igsf21a"
"923","ENSAMXG00000033412",185.593826306453,-0.41808295546789,0.156854306756461,-2.66542222597065,0.00768917149935655,0.0454453983431441,"svbp"
"924","ENSAMXG00000033424",426.700979048529,-0.339964085999642,0.119281465751283,-2.85009983620181,0.00437055080319835,0.0296106582082602,"arhgef3"
"925","ENSAMXG00000033473",578.012243207559,-0.59886036965166,0.135732680287862,-4.41205734964931,1.02392981451001e-05,0.000200893832028134,"olig2"
"926","ENSAMXG00000033477",16.3956110001708,-1.83117128816365,0.637381283153058,-2.87296055997289,0.00406644878572455,0.0281065835931312,"rnf32"
"927","ENSAMXG00000033514",457.962595632679,-0.440880197729397,0.166019244080036,-2.65559694704341,0.00791681738582107,0.0464351788976044,"maco1b"
"928","ENSAMXG00000033523",491.494984181967,-0.417867424037968,0.146668189171542,-2.84906649763864,0.00438477147994544,0.0296591429198228,"bdh1"
"929","ENSAMXG00000033567",100.583405710111,-0.576893247056211,0.208912205748602,-2.76141475309694,0.00575515386941422,0.036253363184162,"dusp11"
"930","ENSAMXG00000033585",349.769802766694,-0.482604908117243,0.145774066640605,-3.3106362416785,0.000930841263095641,0.00867010671206517,"atp23"
"933","ENSAMXG00000033634",84.5614042931485,-1.28164166203896,0.291888424219154,-4.39086156111722,1.12902409380213e-05,0.00021869952856271,"scarf1"
"934","ENSAMXG00000033644",564.800537343188,-0.35207550468248,0.123017186505176,-2.86200257610075,0.00420973485282273,0.0288262215543454,"magi3b"
"936","ENSAMXG00000033793",1496.24287473139,-0.426271438145543,0.0745969453330396,-5.71432833130693,1.10138168489452e-08,4.82393675303015e-07,"prdx5"
"937","ENSAMXG00000033891",219.228047742033,-0.827928453531853,0.22148494282144,-3.73808008339115,0.000185430886418581,0.00235295243545514,"prkcab"
"939","ENSAMXG00000033958",46.0974922559282,-2.40518982249758,0.516981077559648,-4.65237496476855,3.28133706244919e-06,7.44271515610975e-05,"eps8l3b"
"941","ENSAMXG00000034078",684.364363510761,-0.306924735393193,0.0933291772768661,-3.28862574758035,0.0010067779933198,0.00923889542556869,"cabp1a"
"942","ENSAMXG00000034098",289.038723626183,-3.36576332298855,0.24731383907605,-13.6092801582105,3.52700553823693e-42,2.68934172290566e-39,"akr1b1.1"
"944","ENSAMXG00000034116",570.016344738037,-0.383888860700853,0.116103388183373,-3.30643977499212,0.000944896601123436,0.00877665586037964,"nebl"
"945","ENSAMXG00000034157",61.886341589748,-2.63318830101794,0.36176773733013,-7.27867089655658,3.37124976226165e-13,3.49090831863822e-11,"mcm5"
"947","ENSAMXG00000034198",432.142111681361,-0.411747822933793,0.118365584385813,-3.47861099212503,0.00050401966452815,0.00532236142542768,"fam89a"
"948","ENSAMXG00000034206",30.9822926744798,-3.41750152169708,0.555504746141646,-6.1520653881608,7.6480331001167e-10,4.34900865269348e-08,"si:ch211-165b10.3"
"949","ENSAMXG00000034214",587.167373757178,-0.522349832760938,0.154266836694143,-3.38601506295597,0.000709154909693477,0.00695232156560688,"arhgap27"
"950","ENSAMXG00000034216",1214.38096742788,-0.506152422187291,0.0888092588343627,-5.69932041805811,1.20285958293038e-08,5.22745323928941e-07,"slc24a4b"
"952","ENSAMXG00000034247",282.97703406977,-0.441891205621335,0.133831581657118,-3.3018454997676,0.00096050960855155,0.00890196059859241,"aagab"
"954","ENSAMXG00000034324",394.487517369478,-0.32313202774981,0.118152402961039,-2.7348747858845,0.00624040093260924,0.0386918636517758,"ube2f"
"956","ENSAMXG00000034361",3610.67130123704,-0.404759658920973,0.0660414435912844,-6.12887358165487,8.85034109564792e-10,4.98202925770114e-08,"napbb"
"957","ENSAMXG00000034364",1828.58338472741,-0.373044298563241,0.08095173399635,-4.60823110447592,4.06109134528879e-06,8.97560043705131e-05,"ppp3cb"
"958","ENSAMXG00000034415",1411.06605985143,-0.463024462790007,0.13112543942379,-3.53115661480104,0.000413746689614605,0.00453930720620341,"laptm4b"
"959","ENSAMXG00000034436",230.710103484304,-0.571771016779143,0.187307191207216,-3.05258443679612,0.00226879891372685,0.0178262771792824,"si:ch211-121j5.4"
"960","ENSAMXG00000034461",2142.49333232666,-0.22192171121223,0.0779230195476516,-2.84796087857607,0.00440003330458391,0.0297503259509855,"bin1a"
"961","ENSAMXG00000034469",106.897696571219,-0.66360879432941,0.197946694824596,-3.35246211065786,0.000800962039753991,0.00768883708001433,"si:ch73-132f6.5"
"962","ENSAMXG00000034470",1100.24981478922,-0.352959407183141,0.103084197157216,-3.42399142561915,0.000617085679403525,0.00623215669596276,"prkab1a"
"963","ENSAMXG00000034507",281.757720885648,-0.464319820485996,0.130663779854872,-3.55354652223987,0.000380073966534838,0.00424200983940247,"fgf12a"
"964","ENSAMXG00000034526",175.929329271737,-0.646916522993558,0.19639945357396,-3.29388148093774,0.000988141538204919,0.00911775264212735,"pcdh1gc5"
"966","ENSAMXG00000034539",31.6632934413459,-3.72396346598695,0.581694641707537,-6.401921556395,1.53433497887524e-10,1.03367346468402e-08,"cdaa"
"967","ENSAMXG00000034575",177.060708130522,-1.94863975407362,0.180420019245165,-10.8005739176078,3.42058751349402e-27,1.51000935628585e-24,"hdac11"
"968","ENSAMXG00000034602",371.576786662644,-0.569572254095374,0.139179488050392,-4.09235773226263,4.27009225662024e-05,0.00069951950785942,"prkra"
"969","ENSAMXG00000034647",4581.01142333794,-0.426592330899102,0.0654400434456157,-6.51882713454528,7.08592575395092e-11,5.09209900539719e-09,"atp6v0b"
"970","ENSAMXG00000034655",299.913267056547,-1.03468148561258,0.162966255125004,-6.34905358056442,2.16643574914981e-10,1.40316446687212e-08,"nmrk2"
"972","ENSAMXG00000034712",632.891585315769,-0.284921060380486,0.106641581756817,-2.67176326238496,0.00754538597255845,0.0448684330697157,"rhot1a"
"973","ENSAMXG00000034727",2390.37069216114,-0.228056311772845,0.0750048396094701,-3.04055462234533,0.00236142853910052,0.0184075110331836,"tmem106bb"
"974","ENSAMXG00000034754",86.3554529765878,-1.60760300098701,0.470676410213379,-3.4155164059703,0.000636611944396952,0.00639251264632603,"si:dkey-238o13.4"
"979","ENSAMXG00000034876",593.911355931317,-0.598775215765839,0.120534883986277,-4.9676508240885,6.77688462391981e-07,1.89143969541982e-05,"tfap2b"
"980","ENSAMXG00000034877",152.626950467675,-0.492824111403774,0.170359374991902,-2.89284996160147,0.00381763616987571,0.0267323518491963,"SLC66A2"
"981","ENSAMXG00000034879",203.191759040037,-0.915972514008577,0.193179521666243,-4.74156114534286,2.12077629094976e-06,5.05341225577873e-05,"npy2rl"
"984","ENSAMXG00000034912",821.011375567925,-0.419298666760471,0.0971906110857164,-4.31418901554877,1.60189850867132e-05,0.000300916545161942,"cdca4"
"985","ENSAMXG00000035007",1026.15213742439,-0.240450505613413,0.0798585249294272,-3.01095601034335,0.00260426578210567,0.0198035169967465,"C1orf198"
"986","ENSAMXG00000035039",619.159817655598,-0.31101238404052,0.0940854386150548,-3.30563781833456,0.000947604890513981,0.00879694080706808,"kif3ca"
"987","ENSAMXG00000035077",82.8894910299298,-0.984506185305368,0.304901709943581,-3.22892969504022,0.00124254437149364,0.0109358246756589,"pcdh2aa15"
"989","ENSAMXG00000035128",4906.01297185741,-0.370706327459389,0.0909304553503349,-4.07681151525239,4.56574736493108e-05,0.000740003981127718,"atp1b3b"
"990","ENSAMXG00000035150",69.6152807244918,-0.776207315008769,0.282328932340964,-2.74930135063648,0.00597224510653763,0.0373682997620921,"spdl1"
"991","ENSAMXG00000035157",21.0258277698676,-1.49454850989687,0.48231963259197,-3.09866820445441,0.00194392588103378,0.0157685477051942,"clic5b"
"993","ENSAMXG00000035207",2016.73405676062,-0.400017781550757,0.118143287025597,-3.38586974868991,0.000709530522820803,0.00695232156560688,"cldn19"
"994","ENSAMXG00000035220",1119.13797791585,-0.392663029341208,0.107427699054433,-3.65513766744878,0.000257044007304237,0.00307335226124631,"idh3b"
"995","ENSAMXG00000035244",88.4142572335875,-1.15355072019587,0.386080609713831,-2.98784940546715,0.00280947950913553,0.0210303519704366,"asb13a.2"
"996","ENSAMXG00000035252",428.34273326741,-0.523786053995748,0.178363124678477,-2.93662748362331,0.0033180241050648,0.0241056103778527,"DTX1"
"997","ENSAMXG00000035267",12.1915542432279,-3.09620958665512,0.998586102383833,-3.10059350842538,0.00193133222251668,0.0156967529228282,"SCRG1"
"998","ENSAMXG00000035297",796.275735307144,-0.712546316950462,0.104316150280323,-6.83064237930248,8.45352309908203e-12,7.34755699415031e-10,"hopx"
"999","ENSAMXG00000035312",12.9549202368605,-3.28584465496417,0.752312573047291,-4.36765883315579,1.25585461963275e-05,0.000240216205750735,"myot"
"1000","ENSAMXG00000035320",899.055261944764,-0.479624493099049,0.0879787208711024,-5.45159657187727,4.99196005778385e-08,1.89029638756939e-06,"mfap3l"
"1001","ENSAMXG00000035346",1695.99769659162,-0.542285176486666,0.18729579834784,-2.8953408526525,0.003787470267725,0.0266058684007901,"ubxn2a"
"1003","ENSAMXG00000035402",172.215170644401,-0.766141313483388,0.212678040270659,-3.60235270415498,0.000315350093411431,0.00364074178732055,"SOX1"
"1004","ENSAMXG00000035422",900.133557397517,-0.275040066840323,0.104102616424836,-2.64200916639695,0.00824158253299542,0.0478879622414265,"phf5a"
"1005","ENSAMXG00000035425",3641.4339269846,-0.270471133238025,0.0928440443147416,-2.91317698657253,0.00357771762778684,0.0255388141302656,"RPS20"
"1006","ENSAMXG00000035427",599.558692643806,-0.383389062157714,0.10940334847838,-3.50436314326776,0.000457700754318214,0.00493757566153571,"UQCR11"
"1007","ENSAMXG00000035458",616.919697869301,-0.411966216671458,0.0920732255133591,-4.47433240634852,7.66504194952466e-06,0.000156424669955324,"slc25a55a"
"1009","ENSAMXG00000035536",669.139562009878,-0.398351408664158,0.105478787666838,-3.77660207777868,0.000158982420151392,0.00208516817673151,"tmpob"
"1011","ENSAMXG00000035574",581.034015324751,-0.403974377108018,0.100230236405771,-4.03046417522725,5.5666813220823e-05,0.000868661201655168,"rbm18"
"1012","ENSAMXG00000035614",301.425332525263,-0.49530796588836,0.157552524711532,-3.1437640672229,0.001667898542688,0.0139268282994481,"sat2a"
"1013","ENSAMXG00000035640",1727.63595135817,-0.776824118080299,0.122832054048194,-6.32427849635655,2.54418512080272e-10,1.62895822142999e-08,"cahz"
"1014","ENSAMXG00000035676",789.866078471725,-1.34347934643228,0.143131322221684,-9.38634063864426,6.21210535442718e-21,1.65409630667486e-18,"stk35"
"1015","ENSAMXG00000035767",585.799760042305,-0.351300870638578,0.0972227301243918,-3.61336150701699,0.000302252829170073,0.00353576792840165,"sdhaf4"
"1016","ENSAMXG00000035810",413.430691670164,-0.62669940477884,0.154573372410292,-4.05438139186974,5.02671470993669e-05,0.000800789546620969,"fkbp3"
"1017","ENSAMXG00000035835",407.424350537229,-0.5786328539311,0.129493565177232,-4.46842940140809,7.87960094134932e-06,0.000160024583282245,"lims1"
"1018","ENSAMXG00000035845",241.301079509155,-0.504735767986997,0.162525972108365,-3.10556990639293,0.00189912724188717,0.01545747670192,"mrps14"
"1020","ENSAMXG00000035889",1151.86152180516,-0.23725518290201,0.0798419412445632,-2.9715608012996,0.00296290200129786,0.0219244292332473,"praf2"
"1021","ENSAMXG00000035892",940.180783427872,-0.389532407148184,0.119641630508447,-3.25582663403005,0.00113062764714765,0.0101207464145688,"acaa2"
"1022","ENSAMXG00000035974",160.027597169237,-0.568167497771934,0.173081664582212,-3.28265561313724,0.00102834210809756,0.00939054919071126,"cox11"
"1023","ENSAMXG00000035979",232.113587944809,-0.893402724866297,0.139686870081328,-6.39575304641117,1.59758027890511e-10,1.06478309963607e-08,"cbx4"
"1025","ENSAMXG00000036045",291.915542786266,-0.620976079741797,0.190255724000424,-3.26390221899665,0.00109889083247188,0.00990537007776241,"TMEM200C"
"1026","ENSAMXG00000036048",22.5608770665447,-3.72378668523126,0.744461408521083,-5.00198753435559,5.67422603250505e-07,1.6243198241514e-05,"gpr39"
"1027","ENSAMXG00000036054",2194.34729371341,-0.279895651692561,0.0971408549541649,-2.88133815400973,0.003959905454993,0.0275289738945327,"btbd6b"
"1028","ENSAMXG00000036060",891.643245274482,-0.607383889526421,0.176960199472759,-3.4323191957066,0.000598442762130394,0.00608048294048295,"ca14"
"1029","ENSAMXG00000036067",369.91510368057,-0.574734292700797,0.117159624424343,-4.90556619248928,9.31582166105453e-07,2.48446595173593e-05,"cdc23"
"1031","ENSAMXG00000036096",73.058280677304,-0.659889972743969,0.229095286002296,-2.88041707125024,0.00397149415964032,0.0275981004672603,"calb2b"
"1032","ENSAMXG00000036105",188.993281093209,-1.99876830349038,0.212888054099618,-9.38882321013222,6.06743384880847e-21,1.64163230344778e-18,"slc66a1"
"1033","ENSAMXG00000036187",1360.96020273791,-0.522049760913812,0.138773676171865,-3.76187887584153,0.000168641717800554,0.00218621701399096,"krt8"
"1035","ENSAMXG00000036309",226.509319516235,-0.807331659845422,0.186807322880024,-4.32173454123062,1.54807373850252e-05,0.0002917858085773,"il2rga"
"1036","ENSAMXG00000036327",1271.048338532,-0.452737550509684,0.106379618509844,-4.25586740065055,2.08240101279623e-05,0.000377646237726019,"cbln2b"
"1037","ENSAMXG00000036347",3620.26852645558,-0.308495358492467,0.106254359559283,-2.90336659852857,0.00369174211814219,0.0261524383580385,"gabrb2a"
"1038","ENSAMXG00000036365",146.033466582208,-0.92394910289551,0.204720292646407,-4.51322675906562,6.38486926520899e-06,0.00013421827308757,"cacna1hb"
"1039","ENSAMXG00000036368",3.56435354704538,-4.96089521429286,1.51083859019195,-3.28353753107577,0.00102512993904958,0.00937652929528715,"adora4a"
"1041","ENSAMXG00000036417",1195.31924786617,-0.293542650276023,0.0899862327616756,-3.26208400182122,0.00110596365540086,0.00995733344351447,"galnt13"
"1042","ENSAMXG00000036452",417.523464647094,-0.526470048523444,0.123282857258402,-4.27042380612543,1.9510186789215e-05,0.000356906634012085,"arhgap32a"
"1043","ENSAMXG00000036493",463.736201660103,-0.72345476391001,0.140927164878161,-5.13353663600253,2.84347649196383e-07,9.0168843388834e-06,"larp4aa"
"1044","ENSAMXG00000036513",33.1441757676428,-0.925664717757025,0.343201542108587,-2.69714614937292,0.006993656854192,0.0424452220438027,"igfbp3"
"1045","ENSAMXG00000036518",173.131922249702,-0.696829284525592,0.178038560588819,-3.91392337828951,9.08084616375856e-05,0.00130197602048761,"zgc:193812"
"1046","ENSAMXG00000036530",145.440620908975,-0.677904359845879,0.207551041921143,-3.26620552501704,0.00108999108271361,0.00985161660157374,"GNG12"
"1047","ENSAMXG00000036572",352.91944362999,-0.36113244664776,0.119267524738133,-3.02791935558881,0.0024624379123243,0.0190093860926094,"im:7142702"
"1049","ENSAMXG00000036656",76.0555936051528,-0.817605805414282,0.252331401563726,-3.24020633320897,0.00119443234823919,0.010606989222717,"mrpl36"
"1050","ENSAMXG00000036658",21.7983252139774,-2.76065120216604,0.574709026670493,-4.80356332344306,1.55866564146168e-06,3.94024477505459e-05,"myl2b"
"1051","ENSAMXG00000036697",182.479682692624,-0.989654497665661,0.365839565482751,-2.70515983245208,0.00682715315958263,0.0416911154903526,"tbc1d31"
"1052","ENSAMXG00000036699",652.165271972086,-0.382022512179375,0.0981620053611707,-3.89175537697897,9.95215611142407e-05,0.0014040994009179,"COQ10A"
"1053","ENSAMXG00000036706",70.775855076299,-1.21956523251951,0.329005150715629,-3.70682717236128,0.000209872058736982,0.00260399688262786,"wnt1"
"1055","ENSAMXG00000036789",1002.489239462,-0.902982511566529,0.336925659228718,-2.6800645389657,0.00736079667927011,0.0441148139674012,"pdk4"
"1058","ENSAMXG00000036859",3006.93472183589,-0.208785033637061,0.0718349831109169,-2.90645343807886,0.0036555129863581,0.025950584149876,"ppp2cb"
"1061","ENSAMXG00000036916",2183.79612852864,-0.512177798309297,0.123075043603767,-4.16150816048643,3.16152698205108e-05,0.000544327555747699,"bhlhe40"
"1062","ENSAMXG00000036923",6.04097324227012,-4.68956201144158,1.68680681053506,-2.78014173416458,0.00543351777096438,0.034868883170592,"ponzr4"
"1063","ENSAMXG00000036925",27.5839123943915,-1.23431650348338,0.433235501340901,-2.84906592295199,0.00438477940036725,0.0296591429198228,"cd40lg"
"1064","ENSAMXG00000036926",911.396907637471,-0.577246137801711,0.128148032522687,-4.50452594892173,6.65212695708982e-06,0.000139138939782022,"rims4"
"1065","ENSAMXG00000036934",64.238083514944,-0.842856000529037,0.257843388416549,-3.2688679965972,0.00107978663781476,0.00977518664292637,"si:dkeyp-27c8.2"
"1066","ENSAMXG00000036939",286.767816846092,-0.895893735314393,0.175786607493114,-5.09648458486513,3.46018724756495e-07,1.06643955767005e-05,"cfap45"
"1067","ENSAMXG00000036994",1468.53515916219,-0.766961921033346,0.13909118885719,-5.51409422361624,3.50580752570971e-08,1.34885140467386e-06,"si:ch211-195b13.1"
"1068","ENSAMXG00000037006",1220.35557782935,-0.31167624693313,0.089169195581114,-3.49533541153917,0.000473466361174511,0.00507501482984181,"plpbp"
"1070","ENSAMXG00000037085",6.83288728001372,-5.89858167787101,1.39863203792985,-4.21739350873276,2.47142470574843e-05,0.000439175311853071,"pip4k2cb"
"1071","ENSAMXG00000037092",670.734646827261,-0.355322126991727,0.0957289457322961,-3.71175222158382,0.000205829426343883,0.00256331746616083,"alkbh5"
"1072","ENSAMXG00000037093",338.825272315397,-0.490341944028486,0.171634463435046,-2.85689676895253,0.00427804949029891,0.0291843351768053,"parp16"
"1074","ENSAMXG00000037201",6165.29834842098,-0.234988641999379,0.0789265409770441,-2.97730825512455,0.00290791475408345,0.0216033082372674,"oaz1a"
"1075","ENSAMXG00000037216",104.046798063044,-0.576340249895133,0.190482418584121,-3.02568737933474,0.00248068642744387,0.0191020712721551,"use1"
"1077","ENSAMXG00000037246",797.969575939535,-0.307146412416655,0.10493930851926,-2.92689571477673,0.00342363658371175,0.0247229891053657,"rbfox3a"
"1078","ENSAMXG00000037252",1002.37150704689,-0.600746644394313,0.108356653616956,-5.54416018159781,2.95368352953724e-08,1.16583626371735e-06,"gata3"
"1081","ENSAMXG00000037275",41.1190589854252,-2.72313398095375,0.490834159492767,-5.54797160769712,2.89002792500547e-08,1.14340137834827e-06,"si:ch211-76l23.4"
"1082","ENSAMXG00000037276",539.867018482769,-0.586636629204243,0.10414598173238,-5.63283018169345,1.77276000608302e-08,7.41597234464905e-07,"si:ch211-160j14.2"
"1083","ENSAMXG00000037321",330.541094243051,-0.736870016678962,0.164856999455505,-4.46975268937757,7.8310092416101e-06,0.000159230521246072,"tmem248"
"1084","ENSAMXG00000037333",486.377410787833,-0.311690307770651,0.10108007334569,-3.08359795807312,0.00204513768395442,0.0163681964273449,"tmem242"
"1086","ENSAMXG00000037367",371.884291740436,-0.363853590960451,0.128088028382338,-2.84065260083761,0.00450213271316803,0.0302850587671109,"mpv17l2"
